,tmdb_id,name,place_of_birth,deathday,gender,known_for_department,popularity,profile_img_url,birthday_dt,year,month,weekday
2141,1858386,Choi Woo-ri,South Korea,,1.0,Acting,1.357,https://image.tmdb.org/t/p/original/A5ytpU1PlkdejXQaTJxg4W3hczw.jpg,1982-07-20,1982.0,7.0,1.0
2142,1766436,Kim Jin-yeop,,,2.0,Acting,1.014,https://image.tmdb.org/t/p/original/aj5kpMOJWd6yzZ14fhIAJZOE0f9.jpg,1988-11-27,1988.0,11.0,6.0
2143,125736,Sulli,"Busan, South Korea",2019-10-14,1.0,Acting,4.66,https://image.tmdb.org/t/p/original/vvP4Swmfkz6fYTOFP2g867uyvu3.jpg,1994-03-29,1994.0,3.0,1.0
2144,1627735,K.Will,"Yeoju, Gyeonggi, South Korea",,2.0,Acting,2.047,https://image.tmdb.org/t/p/original/2Fig9QFYq7aglgWL7ISMvJcTXKl.jpg,1981-12-30,1981.0,12.0,2.0
2145,1250841,Lee Su-geun,"Yangpyeong, Gyeonggi, South Korea",,2.0,Acting,1.848,https://image.tmdb.org/t/p/original/zwEmEAS7CAuJLwhLhvSB09La1QM.jpg,1975-02-10,1975.0,2.0,0.0
2146,1574624,Lee Min-young,"Seoul, South Korea",,1.0,Acting,3.337,https://image.tmdb.org/t/p/original/wDkzoPsSJCvcmZxyVz576FaRgus.jpg,1976-02-06,1976.0,2.0,4.0
2147,3212247,So A-rin,,,,Acting,0.6,,,,,
2148,1234596,Park Hae-mi,"Daejeon, South Korea",,1.0,Acting,3.783,https://image.tmdb.org/t/p/original/bDdGh3m6zIwHZ3Wg6TNF5Qm0MAV.jpg,1964-01-28,1964.0,1.0,1.0
2149,2353469,Shin Seung-ho,,,2.0,Acting,5.86,https://image.tmdb.org/t/p/original/dxXsEs8GKwMc2plULJnV3aKklQK.jpg,1995-11-11,1995.0,11.0,5.0
2150,3525243,Shin Kwi Sik,,,,Acting,0.6,,,,,
2151,3281024,Seo Hee-sun,,,1.0,Acting,1.96,https://image.tmdb.org/t/p/original/weB9dXSeTG3Fd4OudcEyNh069Mo.jpg,1999-12-08,1999.0,12.0,2.0
2152,3370738,Yuk Jun-seo,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/4wVn9NFRTWIXKp8lf5X8z97HabZ.jpg,1996-04-01,1996.0,4.0,0.0
2153,83123,Kim Jung-eun,"Seoul, South Korea",,1.0,Acting,3.076,https://image.tmdb.org/t/p/original/nwIBuWmUOgY4Y2Z9IcUeX1JdeVL.jpg,1974-03-04,1974.0,3.0,0.0
2154,1676540,Kim Seong-yoon,,,2.0,Directing,1.968,https://image.tmdb.org/t/p/original/j07zn7xFuU3Uqj3lQdmZjzxJl0n.jpg,,,,
2155,3548607,Na Eun Saem,,,1.0,Acting,0.605,https://image.tmdb.org/t/p/original/4kmSzLPT5h5stIvQmP41gDOcDc5.jpg,1990-11-27,1990.0,11.0,1.0
2156,2950849,Kim Jin Kwon,South Korea,,2.0,Acting,2.79,https://image.tmdb.org/t/p/original/2NgKv0N5Fj2DuGZdrLbEe4azBun.jpg,2001-01-31,2001.0,1.0,2.0
2157,1540825,Cho Hye-jung,Seoul - South Korea,,1.0,Acting,8.925,https://image.tmdb.org/t/p/original/zzxYi8W2Vcv1VV6dMkgbVSTNYnz.jpg,1992-12-22,1992.0,12.0,1.0
2158,1763200,Lee Jae-Jin,"Gwangju, South Korea",,2.0,Acting,0.6,,1991-12-17,1991.0,12.0,1.0
2159,1040488,Kim Jin-won,,,,Directing,0.6,,,,,
2160,1989529,JR,"Gangneung, South Korea",,2.0,Acting,0.705,https://image.tmdb.org/t/p/original/zogW7tirRMu8SXEw3l21dgkEDDg.jpg,1995-06-08,1995.0,6.0,3.0
2161,1420819,Bae Noo-ri,"Anyang, Gyeonggi, South Korea",,1.0,Acting,3.336,https://image.tmdb.org/t/p/original/exqN9vjk0e2IH0dBQgqfUdAr1A0.jpg,1993-02-04,1993.0,2.0,3.0
2162,1322013,Ryu Tae-joon,,,2.0,Acting,1.319,https://image.tmdb.org/t/p/original/vd9C8YhJVMLUEqgo70HrGpo3TdL.jpg,,,,
2163,3406371,Seo Bum-june,,,2.0,Acting,1.396,https://image.tmdb.org/t/p/original/4oOXfojRx4oF9AJm32UAxoNeGQq.jpg,1997-06-27,1997.0,6.0,4.0
2164,2181746,Kim Dong-hee,"Andong, North Gyeongsang, South Korea",,2.0,Acting,3.803,https://image.tmdb.org/t/p/original/hrW8nWYzGmm3StKdHuHQMGk23Kj.jpg,1999-06-13,1999.0,6.0,6.0
2165,1621352,Baek Bo-ram,,,1.0,Acting,1.22,,1980-08-15,1980.0,8.0,4.0
2166,1571598,Ahn Hyo-Seop,"Seoul, South Korea",,2.0,Acting,13.896,https://image.tmdb.org/t/p/original/aG0vjOO79RZpZ2M59Q6jy73x9bE.jpg,1995-04-17,1995.0,4.0,0.0
2167,3227700,Lee Gang han,,,,Acting,0.6,,,,,
2168,1338164,Moon Chang-gil,South Korea,,2.0,Acting,2.885,https://image.tmdb.org/t/p/original/eHOmhtDAmmgeKmHJnxyXw6eA49J.jpg,1953-03-28,1953.0,3.0,5.0
2169,3496498,Kim Tae-oh,"Daegu, South Korea",,2.0,Acting,0.652,https://image.tmdb.org/t/p/original/uliJX0LpwlSPqGElRgQnLML7TRM.jpg,1992-08-05,1992.0,8.0,2.0
2170,572169,Danny Ahn," Seattle, Washington, USA",,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/yjz6aULek1mtTDBSlMpLwCsIK4.jpg,1978-12-22,1978.0,12.0,4.0
2171,1613834,Kwon Min-a,"Busan, South Korea",,1.0,Acting,1.793,https://image.tmdb.org/t/p/original/32B94WV5w1JSxjF90grYFXzhTwl.jpg,1993-09-21,1993.0,9.0,1.0
2172,939137,Nam Ji-hyun,"Incheon, South Korea",,1.0,Acting,7.74,https://image.tmdb.org/t/p/original/RQhxoyupXpBYS4ePsjsfTxDYqW.jpg,1995-09-17,1995.0,9.0,6.0
2173,1998157,Kim Jae-bum,,,2.0,Acting,1.368,https://image.tmdb.org/t/p/original/qiL8oRmCM6DjEdfePdnUuXguumj.jpg,1979-12-01,1979.0,12.0,5.0
2174,1256356,Kwak Jung-wook,,,,Acting,2.699,https://image.tmdb.org/t/p/original/yg26tFpiRT6mqLfB03EX6O6D7yw.jpg,1990-06-12,1990.0,6.0,1.0
2175,2240617,Kim Mi-hwa,,,1.0,Acting,4.68,https://image.tmdb.org/t/p/original/sIPiMfwY2WgOX4fE5wSQgknCyRl.jpg,1974-07-29,1974.0,7.0,0.0
2176,1239251,Lee So-yeon,"Seoul, South Korea",,1.0,Acting,2.615,https://image.tmdb.org/t/p/original/juzOwXNr3f1R2pEKwNKOkroLZm6.jpg,1982-04-16,1982.0,4.0,4.0
2177,138336,Cho Jin-woong,"Busan, South Korea",,2.0,Acting,5.907,https://image.tmdb.org/t/p/original/r3o7eKsqVCQu0ppIY88d16VLCsj.jpg,1976-03-03,1976.0,3.0,2.0
2178,1107289,Jeong Jeong-hwa,,,2.0,Directing,0.6,,1976-04-15,1976.0,4.0,3.0
2179,1299252,Lee Hyun-woo,"Seoul, South Korea",,2.0,Acting,8.684,https://image.tmdb.org/t/p/original/bylVs0qDU2M0k9x6NJbbjjMA8ZW.jpg,1993-03-23,1993.0,3.0,1.0
2180,1023615,Choi Yoo-ri,,,,Acting,0.6,,,,,
2181,4265,Choi Min-I,,,2.0,Acting,2.527,https://image.tmdb.org/t/p/original/lHmeUqHfvPZYLxq06wgVpRBvFNW.jpg,1987-01-01,1987.0,1.0,3.0
2182,2124185,Kim Han-na,,,1.0,Acting,2.078,https://image.tmdb.org/t/p/original/q6fy1p35Y4dLsgwoAlxG0rXCwY6.jpg,1987-04-28,1987.0,4.0,1.0
2183,2682209,Won Ki Joon,,,,Acting,0.6,,,,,
2184,571167,Han Ye-won,,,1.0,Acting,0.98,https://image.tmdb.org/t/p/original/sewpWwC3TvA4looD7NpuaxBTYTp.jpg,1985-10-04,1985.0,10.0,4.0
2185,1910995,Park Tae-In,,,1.0,Acting,0.895,,1987-02-24,1987.0,2.0,1.0
2186,75914,Seo Young-hee,"Samseong-dong, Seoul, South Korea",,1.0,Acting,5.623,https://image.tmdb.org/t/p/original/ApIVqY4kmDNTm0PUP8EQXXs6KhI.jpg,1979-06-13,1979.0,6.0,2.0
2187,1299287,Jin Goo,"Seoul, South Korea",,2.0,Acting,6.366,https://image.tmdb.org/t/p/original/jL0bhHE8vIEomP1Zdz3a0ryXXgk.jpg,1980-07-20,1980.0,7.0,6.0
2188,1239239,Park Kyung-lim,"Seoul, South Korea",,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/1gPAj5rFcclViihn7RJD3EJF9xq.jpg,1979-03-30,1979.0,3.0,4.0
2189,1334539,Yang Jo-a,,,1.0,Acting,1.4,https://image.tmdb.org/t/p/original/1NTJct8f2RkTZunDfzx6xpzb86g.jpg,,,,
2190,2283189,Yoon Seo-hyun,South Korea,,2.0,Acting,3.115,https://image.tmdb.org/t/p/original/lSftPuKVDncFHXBdQd1SRZ9tlys.jpg,1970-11-02,1970.0,11.0,0.0
2191,1489748,Yoo So-young,"Seoul, South Korea",,1.0,Acting,1.525,https://image.tmdb.org/t/p/original/5OXpebPryoLmOGHdbEEs0RtKXWr.jpg,1986-03-29,1986.0,3.0,5.0
2192,2249269,Yoon Jin-young,,,2.0,Acting,0.617,https://image.tmdb.org/t/p/original/3NafX83zhvjOk1FrUO4ISU4Dhn7.jpg,1982-11-30,1982.0,11.0,1.0
2193,1510533,Lee In,,,,Acting,1.38,https://image.tmdb.org/t/p/original/yjvG9Q9bSv222p96m0WScZRFviB.jpg,1984-06-14,1984.0,6.0,3.0
2194,1875670,Seo Ji-soo,"Incheon, South Korea",,1.0,Acting,1.148,https://image.tmdb.org/t/p/original/tgTSPCXodElQLdkq6Eq02i6H3sz.jpg,1994-02-11,1994.0,2.0,4.0
2195,1711062,Cha Ji-yeon,"Daejeon, South Korea",,1.0,Acting,5.438,https://image.tmdb.org/t/p/original/t02ZmR8RTSI1Iixi1Es7WemPGAZ.jpg,1982-02-22,1982.0,2.0,0.0
2196,2400820,Chung Su-bin,"Mungyeong, North Gyeongsang, South Korea",,1.0,Acting,1.4,,1998-08-17,1998.0,8.0,0.0
2197,3592937,Lee Hyo-jeong,"Seoul, South Korea",,2.0,Acting,0.828,,1961-02-21,1961.0,2.0,1.0
2198,1831878,Sun Woong,,,,Acting,0.6,https://image.tmdb.org/t/p/original/asQUmMFpDxDJN8ivRIuMWEtdxUK.jpg,,,,
2199,123664,Kim Min-hee,"Seoul, South Korea",,1.0,Acting,5.839,https://image.tmdb.org/t/p/original/zZ41nW0GJqesHB75hFP6qllPS9y.jpg,1982-03-01,1982.0,3.0,0.0
2200,116180,Byun Hee-bong,"Jangseong, South Jeolla, South Korea",,2.0,Acting,3.341,https://image.tmdb.org/t/p/original/fV8BtRziGqUsBozd1G6lEwmW2b5.jpg,1942-06-08,1942.0,6.0,0.0
2201,2843992,Kim Yoo Ri,,,,Directing,0.6,,,,,
2202,2053219,Kim Da-mi,"Seoul, South Korea",,1.0,Acting,5.336,https://image.tmdb.org/t/p/original/tpb0eZLDvIaBVNLXFpxXAdPxooo.jpg,1995-04-09,1995.0,4.0,6.0
2203,2285869,Shim Jin Hyuk,,,,Acting,0.6,,,,,
2204,96466,Yoo Yeon-mi,,,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/4gFi45vQed6GMa0SDiVWidlGGZF.jpg,1999-07-07,1999.0,7.0,2.0
2205,1940499,Park Jun-hyuk,,,2.0,Acting,0.84,,1975-11-09,1975.0,11.0,6.0
2206,3253118,Choo Ye-jin,,,1.0,Acting,0.6,,2001-10-11,2001.0,10.0,3.0
2207,2260418,Kim Young-dae,"Seoul, South Korea",,2.0,Acting,5.621,https://image.tmdb.org/t/p/original/zvNIxcJA0ACKOjrAUaHE6hHxtYm.jpg,1996-03-02,1996.0,3.0,5.0
2208,1492833,So Yoo-jin,"Seoul, South Korea",,1.0,Acting,2.671,https://image.tmdb.org/t/p/original/rXv77d0AayM7rJUkzbQX4OysrKv.jpg,1981-08-11,1981.0,8.0,1.0
2209,552074,Hak-Cheol Kim,"Daejeon, South Korea",,2.0,Acting,1.414,https://image.tmdb.org/t/p/original/loinGO1gyr54xI1LatVTA21wh7b.jpg,1959-08-20,1959.0,8.0,3.0
2210,3364075,Kim Woo Rin,,,,Acting,0.6,,,,,
2211,150698,Song Joong-ki,"Daejeon, South Korea",,2.0,Acting,9.67,https://image.tmdb.org/t/p/original/kgjb5OppOVTh5tz3hhnfDVnTvDv.jpg,1985-09-19,1985.0,9.0,3.0
2212,1699540,Ryu Abel,"Seoul, South Korea",,1.0,Acting,3.188,https://image.tmdb.org/t/p/original/gQGXxTXvAQPhdI2kRNxS00UmqEe.jpg,1988-09-15,1988.0,9.0,3.0
2213,1095818,Lee Jong-suk,"Suwon, Gyeonggi, South Korea",,2.0,Acting,17.983,https://image.tmdb.org/t/p/original/eW73DbmKQrqb6xDC52oMbVehw6G.jpg,1989-09-14,1989.0,9.0,3.0
2214,998412,Oh Jung-se,"Uiryeong, South Gyeongsang, South Korea",,2.0,Acting,10.294,https://image.tmdb.org/t/p/original/oIqRAdI5e777odhOJl6e4Jc9ADj.jpg,1977-02-26,1977.0,2.0,5.0
2215,570549,Lee Sang-woo,"Seoul, South Korea",,2.0,Directing,2.295,https://image.tmdb.org/t/p/original/lgyWtVqmO0deUNDQKeyJtDBUYco.jpg,1971-02-24,1971.0,2.0,2.0
2216,1706709,Jung Jun-won,,,2.0,Acting,1.884,https://image.tmdb.org/t/p/original/imz6pwgSyjXBnxpwXgrbPIuGqLe.jpg,1988-01-13,1988.0,1.0,2.0
2217,1256325,Choi Min-ho,"Incheon, South Korea",,2.0,Acting,7.561,https://image.tmdb.org/t/p/original/vTeGWQubmMbFozpp4uf3N6t33pV.jpg,1991-12-09,1991.0,12.0,0.0
2218,2791229,Park Hae-eun,South Korea,,1.0,Acting,1.388,https://image.tmdb.org/t/p/original/4t43AZrOGluljRhleud6yc0AzoI.jpg,1997-09-06,1997.0,9.0,5.0
2219,2067069,Joo Bo-young,,,1.0,Acting,2.979,https://image.tmdb.org/t/p/original/t7AoYjJdumIHgWAP7tJrIDXSJa0.jpg,1992-03-30,1992.0,3.0,0.0
2220,1386418,Min Do-hee,"Yeosu, South Jeolla, South Korea",,1.0,Acting,6.767,https://image.tmdb.org/t/p/original/7dBJa03FiOZPd1KNeU5cE40aQEW.jpg,1994-09-25,1994.0,9.0,6.0
2221,1332376,Lee Soo Ryun,,,,Acting,1.22,https://image.tmdb.org/t/p/original/3PNyU7YJmkzgybXOZIYUyW5s4Fx.jpg,,,,
2222,2885448,Park Jae-chan,"Daegu, South Korea",,2.0,Acting,1.863,https://image.tmdb.org/t/p/original/3jUtpPHTI7evICXaHWwxZcKrUhD.jpg,2001-12-06,2001.0,12.0,3.0
2223,109307,Choi Kang-hee,"Seoul, South Korea",,1.0,Acting,4.621,https://image.tmdb.org/t/p/original/91cXZSvK500eL8vbtuQSxhadKOK.jpg,1977-05-05,1977.0,5.0,3.0
2224,3203922,Park Soon-cheon,"Geumsan, South Chungcheong, South Korea",,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/oit2AHzmX94Zc1OFXFAb7hqxUuF.jpg,1961-02-19,1961.0,2.0,6.0
2225,3010130,Kim Sung-Yong,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/2FZcgtTKmsvTslNxy4pytV4EwVV.jpg,,,,
2226,2139451,Lee Seol,"Cheongdo, North Gyeonsang, South Korea",,1.0,Acting,2.087,https://image.tmdb.org/t/p/original/hwwRGUOTmxhaA42cLLzFRSNVxtb.jpg,1993-04-13,1993.0,4.0,1.0
2227,1520292,Noh Young-hak,Seoul - South Korea,,2.0,Acting,1.728,https://image.tmdb.org/t/p/original/x1MbteYTi6TXXi53uVcpOhg79Wm.jpg,1993-04-01,1993.0,4.0,3.0
2228,1622771,Kim Hyung-ja,,,1.0,Acting,1.96,https://image.tmdb.org/t/p/original/swjCIEI80lse7JPa9rt6y0AyAKx.jpg,1950-09-18,1950.0,9.0,0.0
2229,2270332,Kim Jong-Hoon,,,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/7koWpCyQkMXlpJ0ZWxfv8vfks36.jpg,1992-06-08,1992.0,6.0,0.0
2230,1764003,Tae Min Young,,,,Acting,0.6,,,,,
2231,87790,Park Jun-gyu,South Korea,,2.0,Acting,5.436,https://image.tmdb.org/t/p/original/sq9y0NXgJ7DivHRXwJOanNGYCKU.jpg,1964-06-27,1964.0,6.0,5.0
2232,3548046,Lee Young Kyo,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/q4Tv5STo2mKlVp7978wJayaTPJG.jpg,,,,
2233,224624,Choi Ji-ho,"Seoul, South Korea",,2.0,Acting,2.098,https://image.tmdb.org/t/p/original/pU8u9OMpmCyBjNNEkA08VU9UbZy.jpg,1980-11-25,1980.0,11.0,1.0
2234,3041827,Kim Jong-Kuk,South Korea,,2.0,Acting,0.6,,1963-01-01,1963.0,1.0,1.0
2235,2149762,Yoo Su-bin,,,2.0,Acting,5.849,https://image.tmdb.org/t/p/original/vulO1ngz0s3jUBXQbW2ADuyK3Fa.jpg,1992-11-06,1992.0,11.0,4.0
2236,1664895,Yoon Park,"Seoul, South Korea",,2.0,Acting,7.579,https://image.tmdb.org/t/p/original/tVcCKYAgfWWosil8zfk2rKmtFEv.jpg,1987-11-18,1987.0,11.0,2.0
2237,3065995,Lee Moon-jung,South Korea,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/oNfzAWUZBeF0sqwmU8WaA49f9tA.jpg,1989-03-23,1989.0,3.0,3.0
2238,1704052,Lee Hyo-je,South Korea,,2.0,Acting,2.971,https://image.tmdb.org/t/p/original/cSA6IBRrUWQuRMZMxJy6GAXa3S8.jpg,2004-02-18,2004.0,2.0,2.0
2239,3212147,A-TOM,"Gwangju, South Korea",,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/fImMAg94zNLfqWd4YMnwpXyTboD.jpg,1995-05-23,1995.0,5.0,1.0
2240,1999982,Lee Jong-jae,,,,Directing,0.622,,,,,
2241,939144,Kim Hye-na,,,1.0,Acting,2.134,https://image.tmdb.org/t/p/original/jCQGC8EYp3eHgvFfLBMIsaXaIMA.jpg,1980-10-25,1980.0,10.0,5.0
2242,139511,Lee Won-jae,,,2.0,Acting,1.842,,1958-08-16,1958.0,8.0,5.0
2243,1278161,Jeong Joon-won,,,2.0,Acting,0.766,https://image.tmdb.org/t/p/original/jnGl5QXsuYk2a0OrWHrusKHKGWH.jpg,2004-07-26,2004.0,7.0,0.0
2244,3706774,Oh Yu-jin,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/AnrserWyV7JC1vT6U8FiPCWDafj.jpg,1999-07-23,1999.0,7.0,4.0
2245,2084064,Ryu Sung-rok,,,2.0,Acting,0.6,,1995-03-01,1995.0,3.0,2.0
2246,126495,Cho Seung-woo,"Seoul, South Korea",,2.0,Acting,5.158,https://image.tmdb.org/t/p/original/74bpJbVJbXZpgNEXsHD3hrplykt.jpg,1980-03-28,1980.0,3.0,4.0
2247,2185341,Cho Yi-hyun,"Gwangmyeong, Gyeonggi, South Korea",,1.0,Acting,12.683,https://image.tmdb.org/t/p/original/gXN9DiFTwri92HkKSjfbMyYEELR.jpg,1999-12-08,1999.0,12.0,2.0
2248,1607304,Ha Ji-eun,,,,Acting,1.4,,,,,
2249,2524442,Jeong A-mi,"Gwangyang, South Jeolla, South Korea",,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/5GHmwmgzlJaAeL9a4PFCNdAR3e0.jpg,1964-06-05,1964.0,6.0,4.0
2250,1678534,Ji Eun-sung,,,2.0,Acting,1.408,https://image.tmdb.org/t/p/original/nVKvieoX7FbTjHIsCqHPnMJHdBI.jpg,1991-08-03,1991.0,8.0,5.0
2251,141157,Lee Yong-yi,"Busan, South Korea",,1.0,Acting,2.79,https://image.tmdb.org/t/p/original/5A5gD6gqTes8w1sFCOLrxtxiIOf.jpg,1958-07-30,1958.0,7.0,2.0
2252,140316,Lee Soo-ho,,,,Acting,0.6,,,,,
2253,1252018,Park Joon Mok,,,,Acting,0.652,,,,,
2254,2793821,Ha Jung-Min,,,1.0,Acting,0.6,,1989-01-11,1989.0,1.0,2.0
2255,2347049,Hwang Eui-kyung,,,,Directing,0.6,,,,,
2256,16264,Lee Eol,South Korea,2022-05-26,2.0,Acting,2.599,https://image.tmdb.org/t/p/original/aNevJZy1JU2D5Wo6BuLVN1GAjnD.jpg,1964-04-05,1964.0,4.0,6.0
2257,2854670,Kim Min-sik,,,2.0,Acting,1.62,https://image.tmdb.org/t/p/original/ldc5Z7dm7F71OhUoQ6wSx5SNyDQ.jpg,1982-05-20,1982.0,5.0,3.0
2258,1678561,Choi Tae-hwan,,,2.0,Acting,2.081,https://image.tmdb.org/t/p/original/jHP0MW4yBGxqpqI3M8ac7Deakw.jpg,1989-02-28,1989.0,2.0,1.0
2259,138522,Kim Sa-rang,"Daegu, South Korea",,1.0,Acting,6.489,https://image.tmdb.org/t/p/original/pq07cHnaTTAtT3GTnfiBZ0nwrAh.jpg,1978-01-12,1978.0,1.0,3.0
2260,3276709,Chae Won-been,,,1.0,Acting,2.232,https://image.tmdb.org/t/p/original/2K4w8W19WIwU3oHPCBG1qElPY9B.jpg,2001-04-05,2001.0,4.0,3.0
2261,1998036,Kang Sung-Wook,,,2.0,Acting,1.094,https://image.tmdb.org/t/p/original/bjaddUdJRqQi0ycJkmWaToJO5gM.jpg,1985-05-12,1985.0,5.0,6.0
2262,2125173,Lee Hee-do,,,2.0,Acting,1.176,https://image.tmdb.org/t/p/original/pX2OcF8ZCG9jDAOeO6TVXN7wI5E.jpg,1955-10-01,1955.0,10.0,5.0
2263,2332506,Matthew Douma,"Ontario, Canada",,2.0,Acting,7.106,https://image.tmdb.org/t/p/original/4yFnCzakqt40n6dwGKTIYYj88CD.jpg,1974-11-02,1974.0,11.0,5.0
2264,1419375,Won-yong Lee,,,,Acting,0.6,,,,,
2265,1011130,Kim Min-ki,,,2.0,Acting,2.064,,1981-11-06,1981.0,11.0,4.0
2266,3156314,Kim Gyeol-yu,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/nJg8lNqIq7DSMbTpuQH6aJRTYo.jpg,2000-04-11,2000.0,4.0,1.0
2267,2286975,Kim JeeIn,,,,Acting,0.6,,,,,
2268,1539733,Jung Hye-sung,"Busan, South Korea",,1.0,Acting,3.343,https://image.tmdb.org/t/p/original/wRoXA2VQS3e8zBUtyagnJobxy3P.jpg,1991-04-29,1991.0,4.0,0.0
2269,1547202,Kim Ye-won,"Seongnam, Gyeonggi, South Korea",,1.0,Acting,1.792,https://image.tmdb.org/t/p/original/ia65Ubsj6yVLoRNuPmdCQvf7nE7.jpg,1989-12-05,1989.0,12.0,1.0
2270,2842826,Nam Min-woo,,,2.0,Acting,0.991,https://image.tmdb.org/t/p/original/6hojUlS7U2noZ4JEppd8rtTzEoM.jpg,1994-04-18,1994.0,4.0,0.0
2271,3261027,Kim Hyun-jin,,,2.0,Acting,1.166,https://image.tmdb.org/t/p/original/2bKZb6DK01ERmBciiTlMEMnisKl.jpg,1996-08-24,1996.0,8.0,5.0
2272,2934419,Chae Jong-hyeop,"Seoul, South Korea",,2.0,Acting,5.11,https://image.tmdb.org/t/p/original/vb07Azc5lo7wtH1oJj6wcyOMman.jpg,1993-05-19,1993.0,5.0,2.0
2273,1953453,Ha Jun,,,2.0,Acting,3.393,https://image.tmdb.org/t/p/original/1UbY5XFDdNQk7tQliOfSxdtCJmf.jpg,1987-04-03,1987.0,4.0,4.0
2274,571724,Kim Dae-hyun,,,2.0,Acting,0.6,,,,,
2275,994300,Lee Mi-do,"Gwangju, South Korea",,1.0,Acting,3.681,https://image.tmdb.org/t/p/original/n5gHd6EWeSxuM4DWTZUKxekNDnd.jpg,1982-05-25,1982.0,5.0,1.0
2276,1307506,Seungri,"Gwangju, South Korea",,2.0,Acting,2.537,https://image.tmdb.org/t/p/original/jqqjKJkFyj5u9BECr29iwbyChGw.jpg,1990-12-12,1990.0,12.0,2.0
2277,1112440,Hong Soo-ah,"Hwaseong, Gyeonggi Province, South Korea",,1.0,Acting,4.611,https://image.tmdb.org/t/p/original/mhOBpBcJIqHx1m4pgJ2rmLL7pH9.jpg,1986-06-30,1986.0,6.0,0.0
2278,2400234,Ariane Desgagnés-Leclerc,"Rouyn-Noranda, Québec, Canada",,,Acting,1.094,https://image.tmdb.org/t/p/original/dZOsZXYLAk8a7eDYVZo8Exqtzyx.jpg,1988-02-13,1988.0,2.0,5.0
2279,1108066,Park Jin-young,"Seoul, South Korea",,2.0,Acting,4.537,https://image.tmdb.org/t/p/original/e5hAqVRf13f80lpvF1x0rLdDwuX.jpg,1972-12-13,1972.0,12.0,2.0
2280,1500336,Kwak In-joon,,,2.0,Acting,0.685,https://image.tmdb.org/t/p/original/jXvUetNkKae5F1xODZftzU5tFyr.jpg,1970-02-19,1970.0,2.0,3.0
2281,181332,Kim Myung-gon,"Jeonju, North Jeolla, South Korea",,2.0,Acting,2.837,https://image.tmdb.org/t/p/original/hs4ulAsV7UH8fM9j7gwzy5g0jzI.jpg,1952-12-03,1952.0,12.0,2.0
2282,1633135,Kim Min-kyo,"Gwangju, Gyeonggi, South Korea",,2.0,Acting,3.847,https://image.tmdb.org/t/p/original/kB54YQcI18UDmFbYPKAI6LtPe1z.jpg,1974-04-15,1974.0,4.0,0.0
2283,2184396,Kang Sung Min,,,,Acting,0.6,,,,,
2284,1249786,Ryu Si-won,South Korea,,,Acting,0.609,,1972-10-06,1972.0,10.0,4.0
2285,3153966,Lee Jung-yeol,,,,Acting,0.6,,,,,
2286,1752600,Kim Ji-Min,,,1.0,Acting,4.155,https://image.tmdb.org/t/p/original/3zxxsFoBWjYyHlU6RF9kNKqubXZ.jpg,2000-02-12,2000.0,2.0,5.0
2287,1680318,Choi Young-min,,,,Acting,0.6,,,,,
2288,1606433,Lee Hyang-sook,"Seodaemun, Seoul, South Korea",,1.0,Acting,0.694,https://image.tmdb.org/t/p/original/wnPL542QgEhDeytC3W2VAi2nHBg.jpg,1991-04-24,1991.0,4.0,2.0
2289,927755,Kim Hak-sun,South Korea,,2.0,Acting,1.61,https://image.tmdb.org/t/p/original/4SKruoQKCk3k0umArclsDftwuTM.jpg,1970-12-24,1970.0,12.0,3.0
2290,77055,Lee Jae-eun,,,1.0,Acting,2.617,https://image.tmdb.org/t/p/original/lYDzykR6LhF6ZMdoJh2htAfXgwp.jpg,1980-02-08,1980.0,2.0,4.0
2291,572225,Yoo Ah-in,"Daegu, South Korea",,2.0,Acting,10.569,https://image.tmdb.org/t/p/original/a1OhZlBbONBLJ6RhJRK9geS5TU2.jpg,1986-10-06,1986.0,10.0,0.0
2292,2956895,BIBI,"Ulsan, South Korea",,1.0,Acting,0.702,https://image.tmdb.org/t/p/original/wR6rWHe9QySia2eV309J3vij69c.jpg,1998-09-27,1998.0,9.0,6.0
2293,2381635,Cho Mi-yeon,"Seoul, South Korea",,1.0,Acting,3.704,https://image.tmdb.org/t/p/original/nMWOd5ICVTlSnG6Jb8uvHxMlWNg.jpg,1997-01-31,1997.0,1.0,4.0
2294,2762543,Younghoon,"Incheon, South Korea",,2.0,Acting,2.135,https://image.tmdb.org/t/p/original/sZVevXE3XAZ4NrSeqYDl6prRP49.jpg,1997-08-08,1997.0,8.0,4.0
2295,1707626,Im Yoon-Jeong,,,,Acting,4.274,,,,,
