,tmdb_id,name,cast_ids,genres_ids,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,networks_ids,airing_date_dt,year,month,weekday
998,64478,Imaginary Cat,"110382, 1540825, 1057068, 1539326, 1257661, 1256347, 1256357","35, 18, 10749",1.0,8.0,60.0,"Hyun Jong-hyun is a webtoon writer and works part-time at a bookstore. He always dreamed of working of as webtoon writer, but he has difficulties due to his stubborn and self-centered personality. He also has a cat named Boggil. He first met his cat on the street during a rainy day. Since then, they have lived together and Hyun Jong-Hyun only opens his mind to Boggil.",2.478,1.0,1.0,,1234,2015-11-24,2015.0,11.0,1.0
999,128847,Yellow Handkerchief,"1255548, 1256275, 87527, 1464875, 1245330, 1244801",18,1.0,169.0,30.0,"Sang-min wants success in life, and in pursuit of success, he abandons his ten-year relationship with Ja-yeong to marry his boss’ daughter, Min-ju. Ja-yeong finds herself pregnant and raising a child alone. When Sang-min finds out, the battle over custody of child begins. This drama became a number one hit and captured more than 30% of viewers during its broadcast while unraveling the mysteries of waiting, forgiveness and above all - the value of love.",2.943,10.0,1.0,,829,2003-02-03,2003.0,2.0,0.0
1000,26118,"Man of the Sun, Lee Je-ma","1235481, 553705, 1248595, 73251",18,1.0,30.0,63.0,"This historical drama is about the life of the physician Lee Je Ma (1837-1900), who was the founder of Sasang Constitutional Medicine.",1.942,,,,342,2002-07-24,2002.0,7.0,2.0
1001,15570,Hotelier,"90472, 74421, 138508, 1155303, 1080935, 1257616, 68464, 87792, 1621347, 307481",18,1.0,20.0,50.0,"Hotelier is a 2001 South Korean television drama series set in Seoul Hotel, a fictional five-star hotel undergoing an expensive expansion and renovation. The word ""hotelier"" means ""a person who owns or runs a hotel.""

Starring Bae Yong-joon, Song Yun-ah, Kim Seung-woo and Song Hye-kyo, it aired on MBC from April 4 to July 7, 2001 on Wednesdays and Thursdays at 21:55 for 20 episodes.

A Japanese remake later aired on TV Asahi in 2007.",2.531,8.3,3.0,,97,2001-04-04,2001.0,4.0,2.0
1002,31347,Glass Castle,"77281, 1299479, 1257547, 1137388","10751, 18, 10749",1.0,51.0,60.0,"Glass Castle is a 2008 South Korean television series that aired on SBS from September 6, 2008 to March 1, 2009 on Saturdays and Sundays at 20:50 for 51 episodes. Yoon So-yi stars as an ambitious and tough reporter whose life and career take a turn after she falls for a charming and persistent suitor, and marries him. But her aspirations of becoming a great reporter are put on hold while she struggles with her new life as the daughter-in-law of a rich, influential but controlling chaebol family. On the sidelines is her mentor and friend, a head newscaster for whom she also develops uncertain feelings.",1.76,,,,156,2008-09-06,2008.0,9.0,5.0
1003,58313,Goodbye Solo,"93994, 77281, 123664, 1094648, 543672, 110388, 123808",18,1.0,16.0,,"Goodbye Solo is a 2006 South Korean television series starring Chun Jung-myung, Yoon So-yi, Kim Min-hee, Bae Jong-ok, Lee Jae-ryong, Kim Nam-gil, and Na Moon-hee. It aired on KBS2 from March 1 to April 20, 2006 on Wednesdays and Thursdays at 21:55 for 16 episodes.

In the urban melodrama, seven lead characters of different generations and backgrounds are all haunted by loneliness; they gradually interact and form a ""family"" borne out of emotional connection and mutual understanding.

Renowned for her in-depth, realistic portrayals of ordinary lives, writer Noh Hee-kyung said that the drama's theme is that all human beings are beautiful just the way they are, simply by existing in the world.",2.933,5.0,1.0,,342,2006-03-01,2006.0,3.0,2.0
1004,114195,WISH YOU: Your Melody From My Heart,"2881029, 2198933, 1322003, 2930707",18,1.0,8.0,12.0,,3.516,7.05,10.0,,1390,2020-12-04,2020.0,12.0,4.0
1005,21815,On the Prairie,"124394, 1235481, 1239245, 1243590","18, 10751",1.0,52.0,80.0,"This is the story of a man, who has nothing to show except for siblings and true courage, and a woman, who has never experienced failure and who has only cared for herself inside a plentiful enclosure, who finds the true meaning of life and who becomes mature through the process of meeting and falling in love.",1.748,,,,,2003-01-04,2003.0,1.0,5.0
1006,60144,Ballad of Seo-dong,"232034, 1238990, 1908270, 1226340, 125736, 1235326",18,1.0,55.0,60.0,"This drama is loosely based on one of Korea's oldest folk songs. Suh Dong was the illegitimate son of the Baekje king and with the help of Princess Sun Hwa, the daughter of the king of the Silla, he went on to become the king of Baekje against all odds.",2.906,7.0,2.0,,156,2005-09-05,2005.0,9.0,0.0
1007,118682,Eyes of Dawn,"1436191, 1180185, 1805253, 1252019, 1238646, 2447825, 1245069, 1277308, 80459, 1621305, 553237, 1246906, 235732, 1682171, 1671444, 3034254","18, 10768",1.0,36.0,,,2.464,10.0,1.0,,97,1991-10-07,1991.0,10.0,0.0
1008,40419,Temptation of an Angel,"1239251, 1248899, 1140792, 1235477, 118694, 68464, 1487437, 132179, 2056748, 2123084",18,1.0,21.0,70.0,"Joo Ah-Ran and Shin Hyun-Woo have an elaborate wedding at a luxurious hotel. Shin Hyun-Woo sincerely loves Joo Ah-Ran, but Joo Ah-Ran has ulterior motives for the marriage. Joo Ah-Rans family was destroyed by Shin Hyun-Woo's parents and, because of this, she is marrying Shin Hyun-Woo in a secret plan to exact revenge.Sometime after their marriage, Shin Hyun-Woo is involved in a horrible car accident, leaving him in a coma. Once Shin Hyun-Woo awakes from his coma he learns of Joo Ah-Ran's revenge plot and then sets out on his own path for revenge....",2.887,8.0,1.0,,156,2009-10-12,2009.0,10.0,0.0
1009,5374,Sang Doo! Let's Go to School,"112013, 126881, 1233804, 1235477, 1115730, 1244799, 1257611, 587632",18,1.0,15.0,,"Orphaned at young age, abandoned by his uncle and later by his adoptive parents, Sang-doo’s life has been a succession of difficulties. At 27, he makes a living by seducing older women in order to support his daughter’s hospital fee. However, the love he has for his first love, Chae Eun-hwan, keeps him happy and optimistic. When he runs into Eun-hwan again, he decides to give another chance at his love and goes back to high school to be Eun-hwan’s student.",3.493,10.0,2.0,,342,2003-09-15,2003.0,9.0,0.0
1010,86051,Trap,"1464070, 1020859, 77282, 75914, 224673, 1294526, 1998064, 116180, 2133922","18, 9648",1.0,7.0,60.0,"Kang Woo Hyun is a respected anchor at a broadcasting station. He is a devout and happy father, who enjoys being surrounded by his charming family. He decides to try his luck in politics. One day, on a trip he makes with his family, a tragic incident happens. Meanwhile, Go Dong Kook, a veteran detective, who doesn't stop at anything until a case is solved, decides to take the case of Kang Woo Hyun and sets out to investigate what lies behind the tragic incident.",3.035,8.0,3.0,,627,2019-02-09,2019.0,2.0,5.0
1011,63198,Assembly,"83682, 90472, 1251647, 64455, 42799, 127706, 80656, 552572, 123339, 1295464, 1752600, 1765534",18,1.0,20.0,60.0,"Jin Sang Pil is elected as a member of the national assembly. Prior to becoming a national assembly member, he worked as a welder in a shipyard. He is simple, brave and righteous, but his work as a national assembly member is poor. With the help of his aid Choi In Kyung, Jin Sang Pil is able to become a honorable national assembly member.",2.874,4.5,2.0,,342,2015-07-15,2015.0,7.0,2.0
1012,131781,"Shh, Please Take Care of Him","1169313, 1525928, 1572353, 3208830, 2122177, 2982887, 2369535","35, 18",1.0,3.0,68.0,"On behalf of female clients, Bok Soo Hae will take revenge upon the trashy men who have hurt them. With each act of revenge, a mysterious man appears on the scene.",1.717,,,,"3612, 5208, 5210",2021-05-28,2021.0,5.0,4.0
1013,70028,Here Comes Robo KDI-109!,"1496147, 1813385, 1875702, 578826","10765, 18",1.0,6.0,14.0,"KDI-109, a male robot from the future, comes to live with Shin Ki Won's family. She is a girl who is studying in the philosophy department.",1.967,10.0,1.0,,1152,2017-02-01,2017.0,2.0,2.0
1014,31891,"Que Sera, Sera","1237911, 127720, 1251516, 109646, 118978, 1552872, 1079581, 1080904",18,1.0,17.0,61.0,Tae-joo has charm and good looks and dates rich women. He finds a strange poor girl in front of his apartment. He finds himself falling for her. It won't be smooth sailing though for this couple.,2.855,6.0,1.0,,97,2007-03-17,2007.0,3.0,5.0
1015,68425,Women's Secret,"1253443, 980289",18,1.0,1.0,,Ji-Yoo has a bright and pure personality. She has to be strong to take revenge for her father’s death and to take her child back.,1.965,8.0,1.0,,342,2016-08-28,2016.0,8.0,6.0
1016,1162,Which Star Are You From?,"1222330, 108535, 1112233, 1093223, 1257619",18,1.0,16.0,60.0,Which Star Are You From is a South Korean television drama that aired on MBC in 2006.,2.838,9.0,1.0,,97,2006-03-10,2006.0,3.0,4.0
1017,75455,Happy Sisters,"1936051, 229947, 1682490, 1846543, 121731",18,1.0,120.0,35.0,"Yoon Ye Eun has been married for 7 years. She is a housewife and works hard taking care of the family on her husband, Lee Jin Sup's side. Her in-laws though give her a hard time, but she is positive and happy. Her husband's business is doing well and they move into a new house. However, she then finds out her husband is having an affair. Yoon Sang Eun is single and runs a small piano institute. While running her piano institute, she has fallen into debt. She meets Choi Jae Woong through a matchmaking agency. Choi Jae Woong proposes to enter into a contract marriage with Yoon Sang Eun and in return he will pay off her debts.",3.003,7.0,2.0,,156,2017-12-03,2017.0,12.0,6.0
1018,156038,I Have Not Done My Best,"1292971, 1222431, 1673497, 1113060, 1989398, 567621, 1893926","18, 35",1.0,12.0,62.0,"Nam Geum Pil is a man in his 40's and he lives with his father and daughter. Out of the blue, he decides to quit his job. He receives criticism from his family, but he doesn't care. He freeloads from his friend when he wants to drink alcohol. Meanwhile, Nam Geum Pil becomes aware of a male neighbor who looks like an unemployed man, but he actually makes a lot of money as a webcomic writer. Nam Geum Pil then decides to become a comic writer.",2.819,7.0,2.0,,3897,2022-02-18,2022.0,2.0,4.0
1019,111034,Soul Plate,"1604826, 1875691",18,1.0,6.0,,,3.189,,,,,2019-10-25,2019.0,10.0,4.0
1020,75481,The Most Beautiful Goodbye,"1249318, 141153, 1253448, 62333, 1256325, 1336804, 2084416, 25003, 1046863, 1493897","18, 10751",1.0,4.0,60.0,An ordinary middle-aged woman has devoted her life to her family. She is diagnosed with terminal cancer and must prepare her goodbye to her family.,2.821,6.8,4.0,,,2017-12-09,2017.0,12.0,5.0
1021,61486,The Greatest Marriage,"84752, 1248899, 1251697, 1080933, 1257584, 1246906, 1525617, 1418582, 1654631","35, 18, 10749",1.0,16.0,60.0,"Cha Ki Young was once a successful news anchor living the good life, but everything changed when she defied expectations and became a single mother. Jo Eun Cha was also once a news anchor, but left his career to campaign unsuccessfully for office. Though nothing quite pans out as expected for either Ki Young or Eun Cha, they've yet to discover what fate has in store for them. Meanwhile, four other couples grapple with whether or not they can really have it all in modern romance.",2.577,8.0,5.0,,903,2014-09-27,2014.0,9.0,5.0
1022,35473,"Friend, Our Legend","544107, 1257594, 1255800, 1348599, 1257555, 1252016, 1496577, 1029185, 68904","18, 10749",1.0,20.0,60.0,"Based on the 2001 film, Friend, Our Legend expands and retells Kwak Kyung-taek's semi-autobiographical rough-and-tumble tale about four childhood friends coming of age in the tough streets of Busan in the 1970s and 1980s. As they enter into manhood, best friends Dong-soo and Joon-seok become enemies and bitter rivals in the city's underworld of gangs.",3.675,,,,97,2009-06-27,2009.0,6.0,5.0
1023,35462,Outrageous Woman,"87552, 112785, 39256, 127566, 138114, 1234597",18,1.0,18.0,,,1.687,,,,97,2006-07-29,2006.0,7.0,5.0
1024,38853,Bad Couple,"69289, 1254390, 123020, 572519, 1046709, 87895, 235067, 1257619","35, 18",1.0,16.0,60.0,"Choi Gi Chan is an University Botanic Professor with the ""perfect genes."" The drama is about an editor of a fashion magazine, Kim Dang Ja, who suddenly develops an urge to have her own baby despite opposing the idea of marriage. The story will talk about Dang Ja striving to look for a man with perfect genes to accomplish her mission. Gi Chan happens to be her ""target"" in order for her to accomplish her mission. The story later develops as Dang Ja must persuade him to do it without any commitments, which is a problem because Gi Chan doesn't believe in the idea of sex before marriage.",3.453,6.0,1.0,,156,2007-06-02,2007.0,6.0,5.0
1025,42524,History of the Salaryman,"108535, 1235477, 86330, 1257639, 127706, 1232904, 1520863","35, 18",1.0,22.0,70.0,"History of a Salaryman is a 2012 South Korean television series that aired on SBS from January 2 to March 31, 2012 on Mondays and Tuesdays at 21:55 for 22 episodes. Starring Lee Beom-soo, Jung Ryeo-won, Jung Gyu-woon, Hong Soo-hyun, Lee Deok-hwa, and Kim Seo-hyung, the series is a quirky comedy and murder mystery about an ordinary salaryman who finds himself involved with corporate spies and rival pharmaceutical companies. It satirizes the historical events during China's Chu–Han Contention to become a parody of modern office politics.",2.799,7.75,2.0,,156,2012-01-02,2012.0,1.0,0.0
1026,66440,Working Mom Parenting Daddy,"1336527, 123824, 1253559, 1254417, 1846543, 2071206, 1876417","10751, 18, 35",1.0,50.0,40.0,"Kim Jae Min is a sweet husband who will do anything for his wife Lee Mi So. Mi So has a bright personality, but she learns that she is pregnant with their second child. Even with just one child, she has a hard time raising their child and working. Kim Jae Min decides to submit for a maternity leave at his work and begin to raise their child and do house chores.",3.486,5.2,2.0,,97,2016-05-09,2016.0,5.0,0.0
1027,61730,Detectives of Seonam Girls' High School,"93997, 1985543, 1413827, 1551424, 1492052, 16283, 1655398, 141857, 1257594, 1731537, 939144, 1552969, 1985544, 2414745","80, 18, 9648, 10749",1.0,14.0,60.0,"There are a lot of dark secrets at Seonam Girls High School, but nothing is too difficult to solve for the school's Sherlockian group of private investigators. Mentored by their teacher Ha Yeon Joon, these beautiful and intelligent sleuths use investigatory finesse to solve hot-button cases, including abortion, bullying and suicide.",3.734,9.0,2.0,,885,2014-12-16,2014.0,12.0,1.0
1028,155459,Unlock the Boss,"2934419, 139493, 1882314","35, 18",1.0,2.0,,It will tell the story of a boss who is trapped in a smartphone and a man who picks up the smartphone and learns about the situation.,3.91,,,1.0,5841,2022-11-30,2022.0,11.0,2.0
